Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2016-05-28,21:00,Série A,Matchweek 4,Sat,Away,D,1,1,Chapecoense,35.0,4734.0,,4-2-3-1,4-3-2-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Santa Cruz,4.0,2.0,50.0,0.25,0.5,
2016-06-01,21:00,Série A,Matchweek 5,Wed,Home,L,0,1,Sport Recife,52.0,16951.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Santa Cruz,8.0,2.0,25.0,0.0,0.0,
2016-06-04,16:00,Série A,Matchweek 6,Sat,Away,L,0,1,Ath Paranaense,40.0,11863.0,,4-2-3-1,4-4-2,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Santa Cruz,10.0,1.0,10.0,0.0,0.0,
2016-06-12,19:00,Série A,Matchweek 7,Sun,Home,L,0,2,Santos,48.0,16464.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Santa Cruz,16.0,4.0,25.0,0.0,0.0,
2016-06-15,21:00,Série A,Matchweek 8,Wed,Home,W,1,0,Figueirense,53.0,10019.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Santa Cruz,12.0,5.0,41.7,0.08,0.2,
2016-06-18,16:00,Série A,Matchweek 9,Sat,Away,L,1,3,Palmeiras,41.0,34162.0,,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2016,brasileirao,24,2016 Santa Cruz,12.0,5.0,41.7,0.08,0.2,
2016-06-22,21:00,Série A,Matchweek 10,Wed,Home,L,0,1,Flamengo,48.0,12739.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Santa Cruz,14.0,4.0,28.6,0.0,0.0,
2016-06-25,21:00,Série A,Matchweek 11,Sat,Away,L,1,2,Corinthians,38.0,25501.0,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Santa Cruz,9.0,3.0,33.3,0.11,0.33,
2016-06-30,19:30,Série A,Matchweek 12,Thu,Home,L,0,3,Ponte Preta,57.0,8517.0,,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2016,brasileirao,24,2016 Santa Cruz,10.0,6.0,60.0,0.0,0.0,
2016-07-03,16:00,Série A,Matchweek 13,Sun,Away,L,1,2,Botafogo (RJ),54.0,5423.0,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2016,brasileirao,24,2016 Santa Cruz,16.0,3.0,18.8,0.06,0.33,
2016-07-10,16:00,Série A,Matchweek 14,Sun,Home,W,1,0,Internacional,48.0,8749.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Santa Cruz,8.0,3.0,37.5,0.13,0.33,
2016-07-17,11:00,Série A,Matchweek 15,Sun,Away,W,3,0,América (MG),34.0,2404.0,,4-4-2,4-4-2,Grazianni Maciel Rocha,Match Report,,2016,brasileirao,24,2016 Santa Cruz,14.0,9.0,64.3,0.21,0.33,
2016-07-23,18:30,Série A,Matchweek 16,Sat,Home,L,0,1,Coritiba,58.0,10021.0,,4-2-3-1,4-1-4-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Santa Cruz,5.0,2.0,40.0,0.0,0.0,
2016-07-30,21:00,Série A,Matchweek 17,Sat,Away,L,0,3,Atlético Mineiro,42.0,16804.0,,4-2-3-1,4-2-2-2,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Santa Cruz,8.0,1.0,12.5,0.0,0.0,
2016-08-04,19:30,Série A,Matchweek 18,Thu,Away,D,0,0,Grêmio,39.0,16068.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Santa Cruz,12.0,3.0,25.0,0.0,0.0,
2016-08-07,16:15,Série A,Matchweek 19,Sun,Home,L,1,2,São Paulo,48.0,12705.0,,4-2-3-1,4-3-2-1,Bruno Arleu de Araujo,Match Report,,2016,brasileirao,24,2016 Santa Cruz,13.0,2.0,15.4,0.08,0.5,
2016-08-14,16:00,Série A,Matchweek 20,Sun,Away,D,2,2,Vitória,47.0,6797.0,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,2016,brasileirao,24,2016 Santa Cruz,10.0,4.0,40.0,0.2,0.5,
2016-08-21,16:00,Série A,Matchweek 21,Sun,Home,L,0,1,Fluminense,59.0,8279.0,,4-2-3-1,4-2-2-2,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Santa Cruz,20.0,2.0,10.0,0.0,0.0,
2016-08-24,21:45,Sudamericana,Second stage,Wed,Home,D,0,0,br Sport Recife,,5517.0,,,,Julio Bascuñán,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Santa Cruz,,,,,,
2016-08-28,11:00,Série A,Matchweek 22,Sun,Away,L,0,2,Cruzeiro,53.0,46591.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Santa Cruz,12.0,1.0,8.3,0.0,0.0,
2016-08-31,21:45,Sudamericana,Second stage,Wed,Away,W,1,0,br Sport Recife,,6570.0,,,,Diego Haro,Match Report,Leg 2 of 2; Santa Cruz won,2016,brasileirao,24,2016 Santa Cruz,,,,,,
2016-09-07,16:00,Série A,Matchweek 23,Wed,Home,D,2,2,Chapecoense,55.0,12266.0,,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,2016,brasileirao,24,2016 Santa Cruz,24.0,6.0,25.0,0.08,0.33,
2016-09-11,16:00,Série A,Matchweek 24,Sun,Away,L,3,5,Sport Recife,37.0,11688.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Santa Cruz,9.0,5.0,55.6,0.33,0.6,
2016-09-14,21:00,Série A,Matchweek 25,Wed,Home,W,1,0,Ath Paranaense,57.0,2471.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Santa Cruz,17.0,5.0,29.4,0.06,0.2,
2016-09-18,18:30,Série A,Matchweek 26,Sun,Away,L,2,3,Santos,50.0,28700.0,,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2016,brasileirao,24,2016 Santa Cruz,12.0,5.0,41.7,0.17,0.4,
2016-09-21,19:45,Sudamericana,Round of 16,Wed,Away,L,0,2,co Independiente,,,,,,Raúl Orozco,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Santa Cruz,,,,,,
2016-09-25,11:00,Série A,Matchweek 27,Sun,Away,L,1,3,Figueirense,66.0,6860.0,,4-1-4-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,2016,brasileirao,24,2016 Santa Cruz,12.0,3.0,25.0,0.08,0.33,
2016-09-28,21:45,Sudamericana,Round of 16,Wed,Home,W,3,1,co Independiente,,,,,,José Argote,Match Report,Leg 2 of 2; Independiente won,2016,brasileirao,24,2016 Santa Cruz,,,,,,
2016-10-03,20:00,Série A,Matchweek 28,Mon,Home,L,2,3,Palmeiras,48.0,7189.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Santa Cruz,17.0,5.0,29.4,0.06,0.2,
2016-10-09,17:00,Série A,Matchweek 29,Sun,Away,L,0,3,Flamengo,39.0,23272.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Santa Cruz,11.0,4.0,36.4,0.0,0.0,
2016-10-12,20:45,Série A,Matchweek 30,Wed,Home,L,2,4,Corinthians,45.0,7974.0,,4-2-3-1,4-1-4-1,Grazianni Maciel Rocha,Match Report,,2016,brasileirao,24,2016 Santa Cruz,16.0,9.0,56.3,0.13,0.22,
2016-10-16,18:30,Série A,Matchweek 31,Sun,Away,L,0,3,Ponte Preta,60.0,10912.0,,4-2-3-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Santa Cruz,3.0,0.0,0.0,0.0,,
2016-10-19,20:45,Série A,Matchweek 32,Wed,Home,L,0,1,Botafogo (RJ),59.0,3480.0,,4-2-3-1,4-3-1-2,Braulio da Silva Machado,Match Report,,2016,brasileirao,24,2016 Santa Cruz,16.0,2.0,12.5,0.0,0.0,
2016-10-29,18:30,Série A,Matchweek 33,Sat,Away,D,1,1,Internacional,53.0,35376.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Santa Cruz,9.0,3.0,33.3,0.11,0.33,
2016-11-06,16:00,Série A,Matchweek 34,Sun,Home,W,1,0,América (MG),55.0,7632.0,,4-2-3-1,4-1-4-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Santa Cruz,13.0,6.0,46.2,0.08,0.17,
2016-11-16,21:00,Série A,Matchweek 35,Wed,Away,L,0,1,Coritiba,47.0,8055.0,,4-2-3-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Santa Cruz,8.0,2.0,25.0,0.0,0.0,
2016-11-20,18:30,Série A,Matchweek 36,Sun,Home,D,3,3,Atlético Mineiro,40.0,3221.0,,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Santa Cruz,18.0,10.0,55.6,0.11,0.2,
2016-11-27,18:30,Série A,Matchweek 37,Sun,Home,W,5,1,Grêmio,48.0,2227.0,,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Santa Cruz,21.0,9.0,42.9,0.24,0.56,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Away,L,0,5,São Paulo,48.0,16553.0,,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,2016,brasileirao,24,2016 Santa Cruz,9.0,5.0,55.6,0.0,0.0,
2016-05-15,16:00,Série A,Matchweek 1,Sun,Home,L,0,1,Fluminense,40.0,2078.0,,4-4-1-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 América (MG),17.0,4.0,23.5,0.0,0.0,
2016-05-22,16:00,Série A,Matchweek 2,Sun,Away,L,1,3,Chapecoense,39.0,2057.0,,3-4-3,4-3-2-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2016,brasileirao,24,2016 América (MG),9.0,3.0,33.3,0.0,0.0,
2016-05-25,21:00,Série A,Matchweek 3,Wed,Home,D,1,1,Vitória,54.0,1318.0,,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,2016,brasileirao,24,2016 América (MG),12.0,4.0,33.3,0.08,0.25,
2016-05-28,16:00,Série A,Matchweek 4,Sat,Away,D,1,1,Cruzeiro,34.0,11266.0,,4-2-3-1,4-1-2-1-2,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 América (MG),6.0,4.0,66.7,0.17,0.25,
2016-06-02,19:30,Série A,Matchweek 5,Thu,Home,L,1,2,Ponte Preta,55.0,1466.0,,5-4-1,4-2-3-1,Leonardo Garcia Cavaleiro,Match Report,,2016,brasileirao,24,2016 América (MG),13.0,5.0,38.5,0.08,0.2,
2016-06-05,11:00,Série A,Matchweek 6,Sun,Home,W,1,0,Figueirense,50.0,2173.0,,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 América (MG),18.0,3.0,16.7,0.06,0.33,
2016-06-11,16:00,Série A,Matchweek 7,Sat,Away,L,1,3,Internacional,49.0,15640.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 América (MG),19.0,4.0,21.1,0.05,0.25,
2016-06-15,21:00,Série A,Matchweek 8,Wed,Away,L,1,3,Botafogo (RJ),53.0,1255.0,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2016,brasileirao,24,2016 América (MG),10.0,4.0,40.0,0.1,0.25,
2016-06-18,21:00,Série A,Matchweek 9,Sat,Home,W,2,1,Coritiba,49.0,796.0,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 América (MG),17.0,5.0,29.4,0.12,0.4,
2016-06-21,21:30,Série A,Matchweek 10,Tue,Away,L,0,2,Palmeiras,33.0,27429.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 América (MG),11.0,3.0,27.3,0.0,0.0,
2016-06-26,11:00,Série A,Matchweek 11,Sun,Home,L,0,1,Atlético Mineiro,57.0,9516.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 América (MG),18.0,4.0,22.2,0.0,0.0,
2016-06-29,21:45,Série A,Matchweek 12,Wed,Home,L,0,2,Corinthians,59.0,3386.0,,4-4-2,4-2-3-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 América (MG),14.0,4.0,28.6,0.0,0.0,
2016-07-02,18:30,Série A,Matchweek 13,Sat,Away,L,0,1,Ath Paranaense,45.0,10137.0,,4-4-2,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 América (MG),11.0,0.0,0.0,0.0,,
2016-07-10,16:00,Série A,Matchweek 14,Sun,Away,L,0,3,São Paulo,46.0,8198.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 América (MG),7.0,1.0,14.3,0.0,0.0,
2016-07-17,11:00,Série A,Matchweek 15,Sun,Home,L,0,3,Santa Cruz,66.0,2404.0,,4-4-2,4-4-2,Grazianni Maciel Rocha,Match Report,,2016,brasileirao,24,2016 América (MG),10.0,3.0,30.0,0.0,0.0,
2016-07-25,20:00,Série A,Matchweek 16,Mon,Away,L,1,2,Flamengo,39.0,16523.0,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2016,brasileirao,24,2016 América (MG),10.0,4.0,40.0,0.1,0.25,
2016-07-31,18:30,Série A,Matchweek 17,Sun,Home,D,0,0,Grêmio,47.0,1534.0,,4-5-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 América (MG),10.0,3.0,30.0,0.0,0.0,
2016-08-03,19:30,Série A,Matchweek 18,Wed,Away,D,1,1,Sport Recife,29.0,20987.0,,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2016,brasileirao,24,2016 América (MG),6.0,1.0,16.7,0.17,1.0,
2016-08-07,11:00,Série A,Matchweek 19,Sun,Home,W,1,0,Santos,43.0,2893.0,,4-1-4-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2016,brasileirao,24,2016 América (MG),10.0,2.0,20.0,0.1,0.5,
2016-08-14,11:00,Série A,Matchweek 20,Sun,Away,L,0,1,Fluminense,40.0,6775.0,,4-5-1,4-2-3-1,Diego Almeida Real,Match Report,,2016,brasileirao,24,2016 América (MG),5.0,1.0,20.0,0.0,0.0,
2016-08-19,21:30,Série A,Matchweek 21,Fri,Home,L,1,2,Chapecoense,50.0,1191.0,,4-5-1,4-3-2-1,Flavio Rodrigues De Souza,Match Report,,2016,brasileirao,24,2016 América (MG),13.0,6.0,46.2,0.0,0.0,
2016-08-28,18:30,Série A,Matchweek 22,Sun,Away,L,1,2,Vitória,51.0,8477.0,,4-5-1,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 América (MG),12.0,3.0,25.0,0.08,0.33,
2016-09-08,21:00,Série A,Matchweek 23,Thu,Home,L,0,2,Cruzeiro,61.0,5651.0,,4-4-1-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2016,brasileirao,24,2016 América (MG),9.0,2.0,22.2,0.0,0.0,
2016-09-11,18:30,Série A,Matchweek 24,Sun,Away,D,1,1,Ponte Preta,41.0,4386.0,,4-1-4-1,4-1-4-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 América (MG),7.0,2.0,28.6,0.14,0.5,
2016-09-14,19:30,Série A,Matchweek 25,Wed,Away,D,2,2,Figueirense,52.0,3323.0,,4-1-4-1,4-4-1-1,Jose Claudio Rocha Filho,Match Report,,2016,brasileirao,24,2016 América (MG),10.0,3.0,30.0,0.2,0.67,
2016-09-19,20:00,Série A,Matchweek 26,Mon,Home,W,1,0,Internacional,44.0,1737.0,,4-1-4-1,4-1-4-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 América (MG),22.0,2.0,9.1,0.05,0.5,
2016-09-24,21:00,Série A,Matchweek 27,Sat,Home,W,1,0,Botafogo (RJ),43.0,1789.0,,4-1-4-1,4-3-1-2,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 América (MG),8.0,3.0,37.5,0.13,0.33,
2016-10-03,21:00,Série A,Matchweek 28,Mon,Away,L,0,3,Coritiba,46.0,9174.0,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 América (MG),6.0,0.0,0.0,0.0,,
2016-10-09,17:00,Série A,Matchweek 29,Sun,Home,L,0,2,Palmeiras,51.0,27895.0,,4-1-4-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 América (MG),6.0,2.0,33.3,0.0,0.0,
2016-10-13,19:30,Série A,Matchweek 30,Thu,Away,L,0,3,Atlético Mineiro,41.0,27737.0,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 América (MG),15.0,4.0,26.7,0.0,0.0,
2016-10-16,18:30,Série A,Matchweek 31,Sun,Away,L,0,2,Corinthians,40.0,25741.0,,4-1-4-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 América (MG),8.0,2.0,25.0,0.0,0.0,
2016-10-24,20:00,Série A,Matchweek 32,Mon,Home,W,1,0,Ath Paranaense,43.0,1315.0,,4-1-4-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 América (MG),14.0,3.0,21.4,0.07,0.33,
2016-10-31,20:00,Série A,Matchweek 33,Mon,Home,W,1,0,São Paulo,31.0,5014.0,,4-1-4-1,4-2-3-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 América (MG),5.0,2.0,40.0,0.2,0.5,
2016-11-06,16:00,Série A,Matchweek 34,Sun,Away,L,0,1,Santa Cruz,45.0,7632.0,,4-1-4-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 América (MG),8.0,0.0,0.0,0.0,,
2016-11-16,21:45,Série A,Matchweek 35,Wed,Home,L,0,1,Flamengo,40.0,7420.0,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 América (MG),12.0,5.0,41.7,0.0,0.0,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Away,L,0,3,Grêmio,41.0,10765.0,,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 América (MG),11.0,3.0,27.3,0.0,0.0,
2016-11-26,20:00,Série A,Matchweek 37,Sat,Home,D,2,2,Sport Recife,52.0,2139.0,,4-1-4-1,4-2-3-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 América (MG),14.0,5.0,35.7,0.14,0.4,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Away,L,0,1,Santos,24.0,7531.0,,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 América (MG),8.0,1.0,12.5,0.0,0.0,
