season,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,league_name,league_id,team_name,team_id,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
2018-2019,Emiliano Moretti,it ITA,DF,37.0,24.0,22.0,2010.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.0,0.0,0.1,0.1,16.0,118.0,3.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Iago Falque,es ESP,"FW,MF",28.0,26.0,19.0,1612.0,17.9,6.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,0.33,0.22,0.56,0.33,0.56,Matches,serie_a,11,torino,105360fe,5.3,5.3,3.4,8.8,76.0,88.0,168.0,0.3,0.19,0.49,0.3,0.49
2018-2019,Koffi Djidji,ci CIV,DF,25.0,17.0,16.0,1387.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.1,0.1,0.0,0.1,8.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Álex Berenguer,es ESP,"MF,DF",23.0,31.0,15.0,1486.0,16.5,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.12,0.18,0.3,0.12,0.3,Matches,serie_a,11,torino,105360fe,1.0,1.0,3.7,4.7,63.0,45.0,166.0,0.06,0.23,0.28,0.06,0.28
2018-2019,Simone Zaza,it ITA,"FW,MF",27.0,29.0,11.0,1437.0,16.0,4.0,3.0,7.0,4.0,0.0,0.0,8.0,1.0,0.25,0.19,0.44,0.25,0.44,Matches,serie_a,11,torino,105360fe,6.6,6.6,1.0,7.6,17.0,16.0,108.0,0.41,0.06,0.48,0.41,0.48
2018-2019,Saša Lukić,rs SRB,MF,21.0,24.0,11.0,989.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,serie_a,11,torino,105360fe,1.5,1.5,0.7,2.3,27.0,46.0,32.0,0.14,0.06,0.21,0.14,0.21
2018-2019,Roberto Soriano,it ITA,MF,27.0,11.0,6.0,468.0,5.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.38,0.0,0.38,Matches,serie_a,11,torino,105360fe,0.2,0.2,0.4,0.6,14.0,22.0,47.0,0.04,0.08,0.12,0.04,0.12
2018-2019,Vittorio Parigini,it ITA,"MF,DF",22.0,17.0,2.0,377.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.7,0.7,1.1,1.8,25.0,7.0,37.0,0.16,0.27,0.43,0.16,0.43
2018-2019,Salvador Ichazo,uy URU,GK,26.0,3.0,2.0,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Gleison Bremer,br BRA,DF,21.0,5.0,2.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.0,0.0,0.0,0.1,1.0,9.0,0.0,0.02,0.02,0.04,0.02,0.04
2018-2019,Lyanco,br BRA,DF,21.0,2.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Simone Edera,it ITA,MF,21.0,3.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.1,0.1,0.1,0.2,3.0,1.0,4.0,0.06,0.14,0.21,0.06,0.21
2018-2019,Adem Ljajić,rs SRB,MF,26.0,1.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.1,0.1,0.0,0.1,2.0,2.0,5.0,0.23,0.0,0.23,0.23,0.23
2018-2019,Vitalie Damașcan,md MDA,MF,19.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Vincenzo Millico,it ITA,MF,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,torino,105360fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Erick Ferigra,ec ECU,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,torino,105360fe,,,,,,,,,,,,
2018-2019,Luca Gemello,it ITA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,torino,105360fe,,,,,,,,,,,,
2018-2019,Ben Lhassine Kone,ci CIV,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,torino,105360fe,,,,,,,,,,,,
2018-2019,Michel Ndary Adopo,fr FRA,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,torino,105360fe,,,,,,,,,,,,
2018-2019,Antonio Rosati,it ITA,GK,35.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,torino,105360fe,,,,,,,,,,,,
2018-2019,Wilfried Singo,ci CIV,"DF,MF",17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,torino,105360fe,,,,,,,,,,,,
2018-2019,Squad Total,,,27.6,38.0,418.0,3420.0,38.0,50.0,31.0,81.0,45.0,5.0,6.0,88.0,4.0,1.32,0.82,2.13,1.18,2.0,,serie_a,11,torino,105360fe,46.6,41.9,32.0,73.9,770.0,1407.0,1387.0,1.23,0.84,2.07,1.1,1.94
2018-2019,Opponent Total,,,26.9,38.0,418.0,3420.0,38.0,37.0,23.0,60.0,34.0,3.0,5.0,110.0,10.0,0.97,0.61,1.58,0.89,1.5,,serie_a,11,torino,105360fe,47.7,43.7,32.3,76.0,718.0,1313.0,1296.0,1.26,0.85,2.11,1.15,2.0
2018-2019,Francesco Acerbi,it ITA,DF,30.0,37.0,37.0,3309.0,36.8,3.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,0.08,0.03,0.11,0.08,0.11,Matches,serie_a,11,lazio,7213da33,3.4,3.4,1.0,4.3,39.0,135.0,17.0,0.09,0.03,0.12,0.09,0.12
2018-2019,Thomas Strakosha,al ALB,GK,23.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Senad Lulić,ba BIH,"DF,FW",32.0,35.0,34.0,2923.0,32.5,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,0.12,0.03,0.15,0.12,0.15,Matches,serie_a,11,lazio,7213da33,2.3,2.3,4.7,6.9,131.0,154.0,241.0,0.07,0.14,0.21,0.07,0.21
2018-2019,Ciro Immobile,it ITA,FW,28.0,36.0,31.0,2859.0,31.8,15.0,6.0,21.0,11.0,4.0,4.0,6.0,0.0,0.47,0.19,0.66,0.35,0.54,Matches,serie_a,11,lazio,7213da33,15.9,12.7,6.0,18.7,103.0,74.0,335.0,0.5,0.19,0.69,0.4,0.59
2018-2019,Sergej Milinković-Savić,rs SRB,MF,23.0,31.0,29.0,2396.0,26.6,5.0,3.0,8.0,5.0,0.0,0.0,7.0,1.0,0.19,0.11,0.3,0.19,0.3,Matches,serie_a,11,lazio,7213da33,6.4,6.4,4.5,11.0,59.0,188.0,161.0,0.24,0.17,0.41,0.24,0.41
2018-2019,Marco Parolo,it ITA,MF,33.0,34.0,28.0,2563.0,28.5,4.0,3.0,7.0,4.0,0.0,0.0,7.0,0.0,0.14,0.11,0.25,0.14,0.25,Matches,serie_a,11,lazio,7213da33,5.5,5.5,3.8,9.3,29.0,99.0,115.0,0.19,0.13,0.33,0.19,0.33
2018-2019,Ștefan Radu,ro ROU,DF,31.0,28.0,28.0,2243.0,24.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,serie_a,11,lazio,7213da33,0.6,0.6,1.3,1.8,44.0,134.0,29.0,0.02,0.05,0.07,0.02,0.07
2018-2019,Luis Alberto,es ESP,"MF,FW",25.0,27.0,25.0,1990.0,22.1,4.0,5.0,9.0,3.0,1.0,1.0,5.0,1.0,0.18,0.23,0.41,0.14,0.36,Matches,serie_a,11,lazio,7213da33,4.2,3.4,5.9,9.4,100.0,200.0,132.0,0.19,0.27,0.46,0.16,0.42
2018-2019,Adam Marušić,me MNE,DF,25.0,26.0,24.0,2111.0,23.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.04,0.04,0.09,0.04,0.09,Matches,serie_a,11,lazio,7213da33,1.0,1.0,1.3,2.3,67.0,59.0,141.0,0.04,0.05,0.1,0.04,0.1
2018-2019,Lucas Leiva,br BRA,MF,31.0,27.0,22.0,1987.0,22.1,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,serie_a,11,lazio,7213da33,0.6,0.6,2.0,2.6,18.0,170.0,15.0,0.03,0.09,0.12,0.03,0.12
2018-2019,Joaquín Correa,ar ARG,"FW,MF",23.0,34.0,18.0,1927.0,21.4,5.0,6.0,11.0,5.0,0.0,0.0,5.0,0.0,0.23,0.28,0.51,0.23,0.51,Matches,serie_a,11,lazio,7213da33,8.0,8.0,6.6,14.6,128.0,99.0,198.0,0.37,0.31,0.68,0.37,0.68
2018-2019,Felipe Caicedo,ec ECU,FW,29.0,28.0,17.0,1371.0,15.2,8.0,2.0,10.0,7.0,1.0,1.0,4.0,0.0,0.53,0.13,0.66,0.46,0.59,Matches,serie_a,11,lazio,7213da33,8.2,7.4,1.2,8.6,21.0,35.0,93.0,0.54,0.08,0.62,0.49,0.57
2018-2019,Luiz Felipe,it ITA,DF,21.0,17.0,15.0,1289.0,14.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,serie_a,11,lazio,7213da33,0.6,0.6,0.4,1.0,12.0,43.0,7.0,0.04,0.03,0.07,0.04,0.07
2018-2019,Wallace,br BRA,DF,23.0,16.0,14.0,1233.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.9,0.9,0.4,1.3,7.0,55.0,3.0,0.07,0.03,0.09,0.07,0.09
2018-2019,Milan Badelj,hr CRO,MF,29.0,23.0,14.0,1141.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,serie_a,11,lazio,7213da33,0.8,0.8,0.5,1.2,19.0,101.0,12.0,0.06,0.04,0.1,0.06,0.1
2018-2019,Patric,es ESP,DF,25.0,15.0,12.0,1085.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,1.2,1.2,1.2,2.4,25.0,58.0,67.0,0.1,0.1,0.2,0.1,0.2
2018-2019,Bastos,ao ANG,DF,27.0,18.0,11.0,1139.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,serie_a,11,lazio,7213da33,0.7,0.7,0.0,0.7,24.0,38.0,8.0,0.05,0.0,0.06,0.05,0.06
2018-2019,Rômulo,it ITA,DF,31.0,10.0,9.0,776.0,8.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,serie_a,11,lazio,7213da33,0.4,0.4,1.5,1.9,36.0,12.0,57.0,0.04,0.17,0.22,0.04,0.22
2018-2019,Danilo Cataldi,it ITA,"MF,FW",23.0,12.0,4.0,578.0,6.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.31,0.16,0.47,0.31,0.47,Matches,serie_a,11,lazio,7213da33,0.6,0.6,1.5,2.1,13.0,34.0,15.0,0.09,0.23,0.33,0.09,0.33
2018-2019,Martín Cáceres,uy URU,DF,31.0,4.0,3.0,307.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.1,0.1,0.0,0.1,1.0,17.0,10.0,0.03,0.0,0.03,0.03,0.03
2018-2019,Riza Durmisi,dk DEN,DF,24.0,10.0,2.0,326.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches,serie_a,11,lazio,7213da33,0.1,0.1,0.8,1.0,16.0,12.0,25.0,0.04,0.23,0.27,0.04,0.27
2018-2019,Silvio Proto,be BEL,GK,35.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Valon Berisha,xk KVX,"MF,FW",25.0,8.0,1.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.2,0.2,6.0,8.0,9.0,0.01,0.08,0.09,0.01,0.09
2018-2019,Jordan Lukaku,be BEL,"DF,MF",24.0,7.0,1.0,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.0,0.0,10.0,5.0,15.0,0.0,0.02,0.02,0.0,0.02
2018-2019,Guido Guerrieri,it ITA,GK,22.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Bruno Jordão,pt POR,"MF,DF",19.0,3.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.02,0.03,0.05,0.02,0.05
2018-2019,Pedro Neto,pt POR,"FW,DF",18.0,4.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.1,0.1,1.0,1.0,8.0,0.05,0.1,0.15,0.05,0.15
2018-2019,Nicolò Armini,it ITA,DF,17.0,1.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Luan Capanni,br BRA,FW,18.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.2,0.2
2018-2019,Alessandro Murgia,it ITA,MF,21.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Marco Alia,al ALB,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Dušan Basta,rs SRB,"DF,MF",33.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Alessio Bianchi,it ITA,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Alessandro Cerbara,it ITA,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Roberto Durante,it ITA,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Alessio Furlanetto,it ITA,GK,16.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Sergio Kalaj,al ALB,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Abukar Mohamed,fi FIN,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Alessandro Rossi,it ITA,FW,21.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Jorge Silva,pt POR,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Mauro Zitelli,it ITA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2018-2019,Squad Total,,,27.9,38.0,418.0,3420.0,38.0,54.0,35.0,89.0,48.0,6.0,6.0,89.0,4.0,1.42,0.92,2.34,1.26,2.18,,serie_a,11,lazio,7213da33,60.4,55.8,44.4,100.2,912.0,1737.0,1722.0,1.59,1.17,2.76,1.47,2.64
2018-2019,Opponent Total,,,26.8,38.0,418.0,3420.0,38.0,43.0,25.0,68.0,38.0,5.0,6.0,86.0,4.0,1.13,0.66,1.79,1.0,1.66,,serie_a,11,lazio,7213da33,47.0,42.3,30.8,73.1,700.0,1455.0,1441.0,1.24,0.81,2.05,1.11,1.92
2018-2019,Fabio Quagliarella,it ITA,FW,35.0,37.0,37.0,3199.0,35.5,26.0,8.0,34.0,17.0,9.0,10.0,1.0,0.0,0.73,0.23,0.96,0.48,0.7,Matches,serie_a,11,sampdoria,8ff9e3b3,21.9,14.7,4.5,19.2,24.0,66.0,298.0,0.62,0.13,0.74,0.41,0.54
2018-2019,Emil Audero,it ITA,GK,21.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Nicola Murru,it ITA,DF,23.0,35.0,34.0,2934.0,32.6,0.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,serie_a,11,sampdoria,8ff9e3b3,0.4,0.4,3.5,4.0,66.0,203.0,113.0,0.01,0.11,0.12,0.01,0.12
2018-2019,Dennis Praet,be BEL,MF,24.0,34.0,33.0,2890.0,32.1,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,0.06,0.09,0.16,0.06,0.16,Matches,serie_a,11,sampdoria,8ff9e3b3,2.3,2.3,5.0,7.4,70.0,183.0,189.0,0.07,0.16,0.23,0.07,0.23
2018-2019,Joachim Andersen,dk DEN,DF,22.0,32.0,32.0,2880.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,serie_a,11,sampdoria,8ff9e3b3,1.0,1.0,0.7,1.7,25.0,154.0,3.0,0.03,0.02,0.05,0.03,0.05
2018-2019,Albin Ekdal,se SWE,MF,29.0,32.0,30.0,2646.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.9,0.9,1.0,1.9,39.0,129.0,25.0,0.03,0.03,0.07,0.03,0.07
2018-2019,Karol Linetty,pl POL,MF,23.0,32.0,30.0,2507.0,27.9,3.0,3.0,6.0,3.0,0.0,0.0,11.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches,serie_a,11,sampdoria,8ff9e3b3,2.1,2.1,2.8,4.9,76.0,118.0,113.0,0.07,0.1,0.17,0.07,0.17
2018-2019,Grégoire Defrel,mq MTQ,"FW,MF",27.0,36.0,26.0,2339.0,26.0,11.0,3.0,14.0,11.0,0.0,0.0,2.0,0.0,0.42,0.12,0.54,0.42,0.54,Matches,serie_a,11,sampdoria,8ff9e3b3,8.1,8.1,2.6,10.7,44.0,51.0,246.0,0.31,0.1,0.41,0.31,0.41
2018-2019,Bartosz Bereszyński,pl POL,DF,26.0,27.0,24.0,2200.0,24.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches,serie_a,11,sampdoria,8ff9e3b3,0.3,0.3,0.7,1.0,51.0,150.0,97.0,0.01,0.03,0.04,0.01,0.04
2018-2019,Omar Colley,gm GAM,DF,25.0,21.0,21.0,1762.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.6,0.6,0.2,0.8,4.0,41.0,3.0,0.03,0.01,0.04,0.03,0.04
2018-2019,Gastón Ramírez,uy URU,MF,27.0,27.0,19.0,1578.0,17.5,4.0,4.0,8.0,4.0,0.0,0.0,7.0,1.0,0.23,0.23,0.46,0.23,0.46,Matches,serie_a,11,sampdoria,8ff9e3b3,1.8,1.8,3.7,5.5,24.0,70.0,96.0,0.1,0.21,0.31,0.1,0.31
2018-2019,Lorenzo Tonelli,it ITA,DF,28.0,19.0,17.0,1655.0,18.4,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,serie_a,11,sampdoria,8ff9e3b3,0.9,0.9,0.0,0.9,7.0,91.0,1.0,0.05,0.0,0.05,0.05,0.05
2018-2019,Jacopo Sala,it ITA,DF,26.0,21.0,16.0,1518.0,16.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,serie_a,11,sampdoria,8ff9e3b3,0.3,0.3,1.6,1.9,54.0,123.0,66.0,0.02,0.1,0.11,0.02,0.11
2018-2019,Gianluca Caprari,it ITA,"FW,MF",25.0,21.0,12.0,1031.0,11.5,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,0.52,0.17,0.7,0.52,0.7,Matches,serie_a,11,sampdoria,8ff9e3b3,2.2,2.2,1.4,3.6,37.0,37.0,110.0,0.19,0.12,0.31,0.19,0.31
2018-2019,Riccardo Saponara,it ITA,MF,26.0,22.0,11.0,905.0,10.1,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.2,0.4,0.6,0.2,0.6,Matches,serie_a,11,sampdoria,8ff9e3b3,1.5,1.5,2.0,3.5,36.0,64.0,82.0,0.15,0.2,0.35,0.15,0.35
2018-2019,Édgar Barreto,py PAR,MF,34.0,12.0,9.0,785.0,8.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches,serie_a,11,sampdoria,8ff9e3b3,1.0,1.0,1.6,2.5,4.0,55.0,36.0,0.11,0.18,0.29,0.11,0.29
2018-2019,Manolo Gabbiadini,it ITA,FW,26.0,18.0,8.0,812.0,9.0,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,0.44,0.22,0.67,0.44,0.67,Matches,serie_a,11,sampdoria,8ff9e3b3,2.0,2.0,1.2,3.2,17.0,23.0,70.0,0.23,0.13,0.36,0.23,0.36
2018-2019,Jakub Jankto,cz CZE,MF,22.0,25.0,7.0,963.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,1.7,1.7,0.8,2.5,32.0,52.0,80.0,0.16,0.07,0.23,0.16,0.23
2018-2019,Ronaldo Vieira,eng ENG,MF,20.0,14.0,6.0,599.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.5,0.5,0.1,0.6,4.0,33.0,2.0,0.08,0.02,0.1,0.08,0.1
2018-2019,Alex Ferrari,it ITA,DF,24.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Júnior Tavares,br BRA,DF,21.0,3.0,2.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.3,0.3,9.0,22.0,9.0,0.01,0.13,0.13,0.01,0.13
2018-2019,Rafael Cabral,br BRA,GK,28.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Dawid Kownacki,pl POL,FW,21.0,13.0,0.0,168.0,1.9,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.54,0.54,1.07,0.0,0.54,Matches,serie_a,11,sampdoria,8ff9e3b3,1.9,0.3,0.6,0.9,5.0,4.0,28.0,0.99,0.33,1.32,0.15,0.48
2018-2019,Marco Sau,it ITA,"MF,FW",30.0,5.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,sampdoria,8ff9e3b3,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Mohamed Bahlouli,fr FRA,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2018-2019,Vid Belec,si SVN,GK,28.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
2018-2019,Tommaso Farabegoli,it ITA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,sampdoria,8ff9e3b3,,,,,,,,,,,,
